nginx-1  | 172.19.0.1 - GET /npm HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=- uri="/npm" args="-"
nginx-1  | 172.19.0.1 - GET /chardet/-/chardet-2.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/chardet/-/chardet-2.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/call-bind-apply-helpers/-/call-bind-apply-helpers-1.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /caniuse-lite/-/caniuse-lite-1.0.30001797.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/caniuse-lite/-/caniuse-lite-1.0.30001797.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /buffer-from/-/buffer-from-1.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/buffer-from/-/buffer-from-1.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /bytes/-/bytes-3.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/bytes/-/bytes-3.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /cacache/-/cacache-19.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/cacache/-/cacache-19.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /beasties/-/beasties-0.3.5.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/beasties/-/beasties-0.3.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /body-parser/-/body-parser-2.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/body-parser/-/body-parser-2.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /call-bound/-/call-bound-1.0.4.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/call-bound/-/call-bound-1.0.4.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /browserslist/-/browserslist-4.28.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/browserslist/-/browserslist-4.28.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /brace-expansion/-/brace-expansion-2.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/brace-expansion/-/brace-expansion-2.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /balanced-match/-/balanced-match-1.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/balanced-match/-/balanced-match-1.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /boolbase/-/boolbase-1.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/boolbase/-/boolbase-1.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansis/-/ansis-4.3.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansis/-/ansis-4.3.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /baseline-browser-mapping/-/baseline-browser-mapping-2.10.35.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/baseline-browser-mapping/-/baseline-browser-mapping-2.10.35.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-styles/-/ansi-styles-6.2.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansi-styles/-/ansi-styles-6.2.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-regex/-/ansi-regex-6.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansi-regex/-/ansi-regex-6.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-escapes/-/ansi-escapes-7.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansi-escapes/-/ansi-escapes-7.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /agent-base/-/agent-base-7.1.4.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/agent-base/-/agent-base-7.1.4.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ajv-formats/-/ajv-formats-3.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ajv-formats/-/ajv-formats-3.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /algoliasearch/-/algoliasearch-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/algoliasearch/-/algoliasearch-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /abbrev/-/abbrev-3.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/abbrev/-/abbrev-3.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /accepts/-/accepts-2.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/accepts/-/accepts-2.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@types/estree/-/estree-1.0.9.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@types/estree/-/estree-1.0.9.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ajv/-/ajv-8.17.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ajv/-/ajv-8.17.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@yarnpkg/lockfile/-/lockfile-1.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@yarnpkg/lockfile/-/lockfile-1.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@vitejs/plugin-basic-ssl/-/plugin-basic-ssl-2.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@vitejs/plugin-basic-ssl/-/plugin-basic-ssl-2.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@tybys/wasm-util/-/wasm-util-0.10.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@tybys/wasm-util/-/wasm-util-0.10.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@tufjs/canonical-json/-/canonical-json-2.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@tufjs/canonical-json/-/canonical-json-2.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/tuf/-/tuf-3.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/tuf/-/tuf-3.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/sign/-/sign-3.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/sign/-/sign-3.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/protobuf-specs/-/protobuf-specs-0.4.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/protobuf-specs/-/protobuf-specs-0.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/bundle/-/bundle-3.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/bundle/-/bundle-3.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@pkgjs/parseargs/-/parseargs-0.11.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@pkgjs/parseargs/-/parseargs-0.11.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@tufjs/models/-/models-3.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@tufjs/models/-/models-3.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@parcel/watcher/-/watcher-2.5.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@parcel/watcher/-/watcher-2.5.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@rollup/rollup-linux-x64-musl/-/rollup-linux-x64-musl-4.61.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@rollup/rollup-linux-x64-musl/-/rollup-linux-x64-musl-4.61.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/core/-/core-2.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/core/-/core-2.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@parcel/watcher-linux-x64-musl/-/watcher-linux-x64-musl-2.5.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@parcel/watcher-linux-x64-musl/-/watcher-linux-x64-musl-2.5.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@rolldown/pluginutils/-/pluginutils-1.0.0-beta.32.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@rolldown/pluginutils/-/pluginutils-1.0.0-beta.32.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/run-script/-/run-script-9.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/run-script/-/run-script-9.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/promise-spawn/-/promise-spawn-8.0.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/promise-spawn/-/promise-spawn-8.0.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/redact/-/redact-3.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/redact/-/redact-3.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@rollup/rollup-linux-x64-gnu/-/rollup-linux-x64-gnu-4.61.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@rollup/rollup-linux-x64-gnu/-/rollup-linux-x64-gnu-4.61.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/node-gyp/-/node-gyp-4.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/node-gyp/-/node-gyp-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/git/-/git-6.0.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/git/-/git-6.0.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/fs/-/fs-4.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/fs/-/fs-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@sigstore/verify/-/verify-2.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@sigstore/verify/-/verify-2.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/package-json/-/package-json-6.2.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/package-json/-/package-json-6.2.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@parcel/watcher-linux-x64-glibc/-/watcher-linux-x64-glibc-2.5.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@parcel/watcher-linux-x64-glibc/-/watcher-linux-x64-glibc-2.5.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@oxc-project/runtime/-/runtime-0.81.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@oxc-project/runtime/-/runtime-0.81.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@napi-rs/nice-linux-x64-musl/-/nice-linux-x64-musl-1.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@napi-rs/nice-linux-x64-musl/-/nice-linux-x64-musl-1.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@napi-rs/nice/-/nice-1.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@napi-rs/nice/-/nice-1.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@napi-rs/nice-linux-x64-gnu/-/nice-linux-x64-gnu-1.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@napi-rs/nice-linux-x64-gnu/-/nice-linux-x64-gnu-1.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/installed-package-contents/-/installed-package-contents-3.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/installed-package-contents/-/installed-package-contents-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@napi-rs/wasm-runtime/-/wasm-runtime-1.1.4.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@napi-rs/wasm-runtime/-/wasm-runtime-1.1.4.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@msgpackr-extract/msgpackr-extract-linux-x64/-/msgpackr-extract-linux-x64-3.0.4.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@msgpackr-extract/msgpackr-extract-linux-x64/-/msgpackr-extract-linux-x64-3.0.4.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@schematics/angular/-/angular-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@schematics/angular/-/angular-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@npmcli/agent/-/agent-3.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@npmcli/agent/-/agent-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@isaacs/cliui/-/cliui-8.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@isaacs/cliui/-/cliui-8.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@listr2/prompt-adapter-inquirer/-/prompt-adapter-inquirer-3.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@listr2/prompt-adapter-inquirer/-/prompt-adapter-inquirer-3.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@istanbuljs/schema/-/schema-0.1.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@istanbuljs/schema/-/schema-0.1.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/type/-/type-3.0.10.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/type/-/type-3.0.10.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@isaacs/fs-minipass/-/fs-minipass-4.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@isaacs/fs-minipass/-/fs-minipass-4.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/select/-/select-4.4.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/select/-/select-4.4.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/search/-/search-3.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/search/-/search-3.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@oxc-project/types/-/types-0.81.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@oxc-project/types/-/types-0.81.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/rawlist/-/rawlist-4.1.11.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/rawlist/-/rawlist-4.1.11.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/input/-/input-4.3.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/input/-/input-4.3.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/core/-/core-10.3.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/core/-/core-10.3.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@modelcontextprotocol/sdk/-/sdk-1.17.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@modelcontextprotocol/sdk/-/sdk-1.17.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/external-editor/-/external-editor-1.0.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/external-editor/-/external-editor-1.0.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/password/-/password-4.0.23.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/password/-/password-4.0.23.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/editor/-/editor-4.2.23.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/editor/-/editor-4.2.23.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@rolldown/binding-linux-x64-musl/-/binding-linux-x64-musl-1.0.0-beta.32.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@rolldown/binding-linux-x64-musl/-/binding-linux-x64-musl-1.0.0-beta.32.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/confirm/-/confirm-5.1.14.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/confirm/-/confirm-5.1.14.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/figures/-/figures-1.0.15.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/figures/-/figures-1.0.15.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/number/-/number-3.0.23.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/number/-/number-3.0.23.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/expand/-/expand-4.0.23.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/expand/-/expand-4.0.23.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/prompts/-/prompts-7.8.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/prompts/-/prompts-7.8.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/checkbox/-/checkbox-4.3.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/checkbox/-/checkbox-4.3.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@lmdb/lmdb-linux-x64/-/lmdb-linux-x64-3.4.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@lmdb/lmdb-linux-x64/-/lmdb-linux-x64-3.4.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@inquirer/ansi/-/ansi-1.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@inquirer/ansi/-/ansi-1.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@emnapi/runtime/-/runtime-1.11.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@emnapi/runtime/-/runtime-1.11.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@rolldown/binding-linux-x64-gnu/-/binding-linux-x64-gnu-1.0.0-beta.32.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@rolldown/binding-linux-x64-gnu/-/binding-linux-x64-gnu-1.0.0-beta.32.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@emnapi/wasi-threads/-/wasi-threads-1.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@emnapi/wasi-threads/-/wasi-threads-1.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/template/-/template-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/template/-/template-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@emnapi/core/-/core-1.11.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@emnapi/core/-/core-1.11.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/types/-/types-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/types/-/types-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/traverse/-/traverse-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/traverse/-/traverse-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-validator-option/-/helper-validator-option-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-validator-option/-/helper-validator-option-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-validator-identifier/-/helper-validator-identifier-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-split-export-declaration/-/helper-split-export-declaration-7.24.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-split-export-declaration/-/helper-split-export-declaration-7.24.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helpers/-/helpers-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helpers/-/helpers-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-module-transforms/-/helper-module-transforms-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-module-transforms/-/helper-module-transforms-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/parser/-/parser-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/parser/-/parser-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-string-parser/-/helper-string-parser-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-string-parser/-/helper-string-parser-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-module-imports/-/helper-module-imports-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-module-imports/-/helper-module-imports-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-globals/-/helper-globals-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-globals/-/helper-globals-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-compilation-targets/-/helper-compilation-targets-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-compilation-targets/-/helper-compilation-targets-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/core/-/core-7.28.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/core/-/core-7.28.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/compat-data/-/compat-data-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/compat-data/-/compat-data-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/generator/-/generator-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/generator/-/generator-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/helper-annotate-as-pure/-/helper-annotate-as-pure-7.27.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/helper-annotate-as-pure/-/helper-annotate-as-pure-7.27.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@babel/code-frame/-/code-frame-7.29.7.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@babel/code-frame/-/code-frame-7.29.7.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@esbuild/linux-x64/-/linux-x64-0.25.9.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@esbuild/linux-x64/-/linux-x64-0.25.9.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/requester-browser-xhr/-/requester-browser-xhr-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/requester-browser-xhr/-/requester-browser-xhr-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@ampproject/remapping/-/remapping-2.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@ampproject/remapping/-/remapping-2.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/platform-browser/-/platform-browser-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/platform-browser/-/platform-browser-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/requester-node-http/-/requester-node-http-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/requester-node-http/-/requester-node-http-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/requester-fetch/-/requester-fetch-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/requester-fetch/-/requester-fetch-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/cli/-/cli-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/cli/-/cli-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/build/-/build-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/build/-/build-20.3.0.tgz" args="-"
